8290	   4.1651478178033351E-002

18297	   3.1286313640651008E-002

29564	   2.4771861205724947E-002

42091	   1.9812848319197746E-002

55417	   1.5949242610908194E-002

70401	   1.2383291211414071E-002

86645	   9.2059764006560667E-003

104149	   6.5266551904552784E-003

122200	   4.3939075386704423E-003

142161	   2.4992622521832586E-003

