4708	   4.9252470366064269E-002

10319	   3.4843411252298270E-002

16855	   2.6169190672339932E-002

23531	   2.0991135671947936E-002

31185	   1.6878797915985552E-002

39905	   1.3013730728066455E-002

48951	   1.0151613182775165E-002

58255	   7.6609224421015573E-003

69159	   5.0481901152374968E-003

80248	   3.0598674719467768E-003

