8290	   4.0832622859840025E-002

18297	   3.0388272592379171E-002

29564	   2.3944928554609772E-002

42091	   1.9210556700481930E-002

55417	   1.5540893792035779E-002

70401	   1.2110167939280811E-002

86645	   9.0392271682098457E-003

104149	   6.4313257491394544E-003

122200	   4.3487772091693458E-003

142161	   2.4869517637582622E-003

