710	   4.0178420202976448E-002

8520	   4.0018356059745311E-002

16685	   3.9216094355861736E-002

24850	   3.9989715561142260E-002

33015	   4.0642325187250236E-002

40825	   3.9471878398785715E-002

48990	   4.0240636326214628E-002

57155	   4.0084476560164853E-002

64965	   4.0936063200196070E-002

73130	   3.9897820350107742E-002

81295	   4.0768558237981423E-002

